43	5571,6321,59,4006,784	9655,3981,273,4634,5188,1644,9766,3660,2191,8362,1453,2683,9111,6567
44	44,2604,8036,2310,659	1119,7647,146,592,9473,8463,2116,1489,7873,1921,9147,7519,1116
45	3494,1553,8678,656,1423	1072,2403,2630,1978,6737,2873,1683,1777,3960,7825,1126,3468,8938,9172
46	4711,4836,388,1671,776	8788,6821,3378,6311,1463,4776,3106,2540,9330,7477,312,698,8598,9468,8314,2884,7125,2364
47	7010,6925,5628,7655,3206	3975,5969,3177,4873,2406,6778,242,1604,2149,419,7101,4650,4568,6874
48	2360,8947,8549,6832,17	1852,8715,3293,1463,3012,3106,2219,7477,9480,698,8395,9468,3582,508,7584,3840,2576,7125
49	3508,9067,164,4971,6558	192,746,64,979,159,1030,7139,429,371,627,1013,989,15,229,382
50	3754,8200,9262,6346,166	9781,4894,6667,7949,6685,3599,1641,5284,1129,3036,5218,3598,3587,8464,6081,3241,4576
51	3084,5806,3156,5957,6380	9653,555,1636,5679,2646,3752,6888,6683,7670,5908,4337,8673,5676,3316,4551,4860,735
52	7128,4475,8901,4820,5598	7345,9720,2282,248,5017,3174,3759,8664,6030,5478,2374,5132,7772,1144
53	2977,705,1617,1026,9593	6604,169,1209,8312,7200,9183,3202,8108,2108,4457,8352,7502,7230,1275
54	8172,4913,6860,6026,9140	8631,1041,3512,4783,1842,6063,1145,8282,5859,6596,1674,4917,6446,3428,4367,2057,7330
55	9497,1164,8787,5722,928	1165,739,7688,9620,1280,4174,2482,5468,3284,8199,1826,2052,4210,1408,1235,1714
56	4585,7507,102,6554,8890	4626,713,9030,7457,1539,7489,3192,8912,1721,6596,3927,4904,7323,1674,1706,5735,5417
57	1037,2346,9278,2693,9597	6412,9682,6741,9523,5799,8929,2984,5546,6175,9605,2519,1073,6898,9248,9175,8987
58	7059,5293,6889,7438,4911	275,6604,9219,1591,8117,7594,3646,2341,4113,3579,2361,3718,4381,5700,9115
59	4006,5571,6321,43,784	3981,3344,1393,1446,4634,8527,3660,8904,2234,1215,2983,9111,6567,7812
60	8540,1924,2601,5305,231	2419,5943,7391,1154,1651,9775,5838,6208,7326,6773,4104,3658,8274,597,8961,4017
61	3438,5941,6532,6814,1342	494,4240,7822,4427,5702,5312,2261,4203,1473,5793,3401,4420,6093,2791,2389,3955,4523,8360
62	1466,9,4599,97,8682	7205,8643,7866,5919,1349,9199,3602,4395,6523,5812,1912,3611,9761,1747
63	63,2407,8541,8170,156	1703,3586,1245,2728,6726,6090,1258,9705,284,1329
64	64,429,1460,6305,9548	989,746,979,159,164,1715,1030,15,371,1013,627,49,229,3655,5855,382
65	4039,1333,4510,4932,3596	2097,5500,4493,3191,6575,8526,3933,3330,3907,9358,7826,4004,3837,3696
66	66,3212,2678,3021,4048	1119,7647,146,592,2310,659,9473,8463,2116,1489,7873,1921,9147,7519,1116
67	615,4969,5223,6554,5187	2205,6818,1616,5336,1854,5329,604,2220,9278,7022,3920,5271,4839,5241,5476,4481,9789
68	1143,499,4386,2105,6224	1469,290,5458,9124,8496,1383,7938,8127,5075,7318,142,7484,4310,5344
69	6121,9198,7788,363,6631	2298,5245,313,6084,3477,2281,6308,8459,4608,9166,7309,3990,6464,9649,3102,1226,2189
70	2838,5684,1080,1922,2710	4409,8560,9048,6927,9187,8011,8579,7786,792,5050,4954,1666,1096,5387,8118
71	9462,3443,3371,8367,2247	7634,6491,184,4809,7153,2598,950,8413,4390,6340,2822,4714,9181,3589,1552,5536,5267
72	196,2937,3331,2274,996	8801,9215,5281,5896,2635,3355,384,1246,5907,8065,2935,6377,7543,4604
73	8183,8295,9762,5633,5442	9334,6266,5253,1471,4799,2415,808,3145,2186,3411,8680,5486,3420,4823,9074
74	1025,7560,8484,8782,4707	2413,9363,6676,3623,2471,2181,4113,4892,8755,1712,847,5831,2512,1698,3541,8743,4083,4190
75	9164,4522,1766,4154,3392	1694,2101,5516,7388,7500,495,2523,2704,2568,108,1093,2651,9306,2973,1746,949
76	891,3537,5953,5465,3105	7771,3035,4817,577,2541,1629,4719,5247,3306,8285,4792,2935,2937,374,8714,4604,8215
77	3852,2634,3815,4427,2767	3394,5312,8638,7138,6025,6979,7031,6146,6538,537,1034,6659,7178,3325,6502,2119,8360
78	1499,9782,7256,7901,5584	7261,421,5971,5919,4081,3179,741,803,6523,1820,288,5632,7271,523
79	9261,6649,7198,467,6274	1975,7460,7790,9163,9431,6386,9249,3474,3545,6553,9633,807,8263,8701,7503,2753,5179,6958
80	3354,4204,7657,9449,1150	3901,1199,3574,1590,4272,331,9585,7654,4354,7005,8200,2626,9262,3641,7835,3980
81	1580,9665,6761,7142,4658	7750,401,4345,9487,257,3007,7676,6942,1022,1866,6124,2242,458,6462
82	5654,4477,1029,4197,8613	1836,22,2368,520
83	889,3719,36,3001,117	1509,7568,8950,7915,1252,4246,3665,2547,1578,4960,5020,6644,521,6385,5022,1075,2202,3798
84	7586,1305,6848,6150,1929	7038,3969,3626,4330,3456,6850,289,8955,7493,342,6973,3639,1756,2112,2120,9269
85	5411,1332,3826,2078,2816	2731,4295,1491,9190,4966,8510,8568,3238,114,596,5791,3908,3659,6139,820,354,2610,776
86	2691,4397,9763,1874,5967	3832,5108,2130,3952,460,4149,241,2427,5404,6252,5107,590,5263,7273
87	1293,1170,8453,7757,1391	2273,3625,3603,1338,4667,5901,6055,522,1371,155,3350,697,226,1358
88	4089,1784,4591,2388,6447	6300,9383,3440,9733,119,2528,2959,4169,7776,9773,1880,2075,1398,4040,2803,8507,5395,3702
89	89,3320,6528,6159,3934	3178,5454,1045,1350,6199,5303,6807,1173,3671,3112,8635,9186,5980,4527
90	8240,6397,4280,6136,4783	3880,4219,3872,5895,3393,3136,6198,1026,2414,285,2378,9704,3170,2139,8821,2108,6845,1628
91	6978,2823,6828,2546,4723	497,8518,3771,1932,6936,8129,7558,1881,902,9623,6768,9068,1412,573,348,8889,8367,3371
92	7013,5407,940,1512,1416	8258,1916,2048,262,3277,9118,3530,205,5291,3564,783,4429,4141,4869,3801
93	93,2400,495,9306,7889	4123,1345,4222,3642,281,5856,1474,4292,7446,2814,5762,4847,715,8917
94	5308,4321,7768,1484,7262	5035,1135,8245,4585,7999,4775,9382,8475,6259,299,5326,1658,3055,3030,1793,4088,9710,8684
95	2133,4669,8737,9517,2174	4176,5100,1318,4793,2714,3871,1171,8138,4007,223,3023,4600,1066,1035,1296,835,975,9362
96	1762,7628,4368,9380,2477	6295,8586,6772,833,3215,8376,9347,5493,5938,4910,7210,7371,2473,7954,1098
97	4599,9,1466,62,5812	7063,7205,1613,8682,5919,1349,1747,9199,3602,4395,8135,9126,9761,1196
98	6024,6809,4245,1176,8598	1532,7471,2275,7299,3787,6379,895,6670,5424,5540,9556,5983,4676,7508,7069,4958
100	6105,4078,6477,5337,6067	3341,9212,3826,8176,4726,1867,7604,5732,3764,8378,4321,8331,9370,3097,2003,3896,3201,6515
101	7973,21,8491,2546,5623	2981,5140,5847,5678,1204,7959,3130,3682,255,5150,3254,5974,3205,3141,3962,5117,3268,2174
102	8890,5906,5420,3153,2859	4626,9030,1554,1017,7457,1539,56,3192,8912,3938,8345,1721,7323,1674,8053,6212,5735,3927
103	8846,3968,3992,6074,812	2636,5988,9076,7159,1087
104	1437,5599,8034,5289,38	732,5156,4227,621,3078,932,2558,8342,4277,161,398,1346,1232,7800,7933
105	8690,1537,2224,5238,3973	1554,1017,942,7475,9225,8430,3637,8624,6395,3818,4038,3559,9698,7172,8053,6212,5514,8324
106	3510,6430,8345,5576,305	1297,231,1248,7717,5490,4768,2801,6975,6191,3099,5942,1977,2134,3511,2352,8198,6450,5400
107	2866,7391,9278,6296,1651	1370,1792,2800,8231,793,3491,3218,414,4704,4213,8500,1279,2529,377,8786,8550,1362,9025
108	949,7388,2523,1694,6489	2101,5516,1766,7500,9164,75,2704,4522,1093,2568,2651,9306,1746,2973,495
109	242,2149,8510,7216,2223	3975,47,7635,4873,2406,2629,6925,7010,3206,7655,5628,1604,6778,3177,4650,4568,6874
110	8725,4233,9577,8726,7821	9333,9428,4796,1354,9566,2808,3289,6776,5019,1855,934,6214,9286,1477,4546,8462,8966
111	111,602,706,476,250	571,2196,3874,157,4798,5089,121,4492,9396,1599,5,2886,5279,716
112	6638,8113,122,4415,372	201,293,34,216,598,438,681,587,406,674,3688,578,344,492
113	1757,8364,5302,6378,6249	3244,3441,5320,5677,7296,8093,873,1962,6945,128,3988,2652,6044,9307
114	2610,5284,5755,4576,208	2731,4295,1491,85,9190,6022,4966,8568,3238,596,3908,3659,1332,820,6139,5485,776,3339
115	9504,9011,2668,8373,4891	5065,9383,3440,6499,5383,764,6166,549,6384,1652,6182,717,5724,1410,3702
116	1233,8450,1298,380,8640	1156,6497,1764,1154,5583,8510,6114,7285,1643,2976,2099,354,6107,7569,2754
117	7118,83,4103,2969,3719	4605,1588,5728,3226,8560,8011,4473,9119,2713,8656,9530,8926,8434,6354,4705,9206,9340,5387
118	4641,1822,456,2517,4562	929,5487,4419,9611,3810,6999,1915,6177,7332,6176,9751,2267,7499,8939,4668,2794
119	3480,6765,2846,4790,1542	8013,7304,9733,2803,4112,7979,9701,385,7351,5275,88,7171,1526,1880,4670,6300
120	5189,1086,9602,1380,9713	6830,9724,9757,6248,3985,4094,9177,8791,9581,4458,1302,6970,182,5622,6374,4540,4045,2401
121	157,680,799,716,571	706,2196,476,3874,602,4798,111,5089,4492,9396,1599,250,5,2886
122	372,4415,3688,112,6638	5796,2889,6132,2130,5108,3952,460,2837,2427,1847,5404,8113,590,6135
123	3778,7891,5735,2385,8677	3894,33,8644,7041,5931,3089,9153,8271,2489,468,2036,8425,5878,5441,481,7587,7668,1081
124	1070,6250,7700,4902,915	5951,8521,7168,981,4807,2757,6822,185,1576,2695,1960,5665,244,9365
125	4158,9126,1613,8026,2994	706,1457,2196,3874,4798,4313,4492,4468,1599,7181,7582,121,2886,716
126	126,5879,9006,8776,5408	4248,4740,7381,901,6941,5748,2717,9243,2638,2948,1818,9754,3681,5167
127	7898,9446,1793,3055,4328	9212,842,4449,4707,9329,8176,4726,20,2059,5456,7257,8546,1478,2588,4363,4948,9579
128	5320,6705,3441,8536,8093	4049,6378,9707,1448,1757,8364,3988,2652,873,6945,4490,113,6249,5302,6044
129	688,4224,8581,9212,1317	2731,2733,581,4214,8740,9564,596,772,3908,3659,6400,8160,9193,1638,2094,7569,2943
130	6453,7242,5891,4322,3196	6798,6236,5338,2013,1779
131	6602,7799,245,9021,7088	2497,4400,746,9725,6231,7227,5333,2551,5704,6479,6990,6244,3222,1195
132	5807,7537,7541,4031,9432	7051,8123,8374,6217,5379,4692,8490,6983,5182,9495,8006,944,6715,189
133	2499,4645,2012,6672,3665	6344,8738,8426,5131,2735,5774,1231,6286,8038,2987,7143,4269,7071
134	1386,7107,1526,2391,4289	3341,2232,6524,6559,4570,629,5337,3097,1255,1814,100,3896,6043,3459,396,6656,5783,6515
135	5350,690,471,3382,3584	8039,536,7854,5922,3532,3073,7731,8297,8484,5260,5744,2204,323,8782
136	1527,7436,4394,7064,7000	5611,1187,1319,3911,1064,6095,886,3217,3039,3122,2396,2140,4056,3302,8100,277,9083
137	7,4327,1891,5928,5063	6227,8265,1063,8325,261,4845,5590,2188,7711,4456,651,4160,7802,4404,9155,8559
138	1387,8935,6078,1281,2015	2787,1099,5483,6530,5940,8310,764,6920,1112,5314,1264,3882,6843,8278,8085,3061,3025,4
139	5227,3943,8982,9580,4285	5457,6796,8669,4156,2605,2280,4256,7019,5474,8436,3294,5714,3776,3540,3717,7506,920,9410
140	199,3377,409,687,8451	838,8316,7009,9167,8623,5099,5184,2969,3180,2084,1895,8270,6351,4103,5399,608,7099
141	7922,1241,1288,6290,5009	3076,5445,4215,5142,6736,7495,4810,7646,1050,4654,8366,4779,5148,7817,2985,6755
142	5458,3445,5994,2045,6789	68,499,1469,2105,6224,4386,290,8496,9124,7938,1383,8127,5075,7318,7484,4310,1143,5344
143	9135,6793,2084,2454,5339	4767,3473,899,1128,5658,5157,5868,5959,9516,8736,2898,6170,5015,6618,4982,8491,21,9641
144	9549,3100,8467,1600,3828	5532,4997,2888,4242,775,586,3536,5472,4689,8307,3097,1579,1608,3896,5091,3585,5141
145	9675,225,1969,9546,9790	6566,699,7042,8242,5414,3123,6375,1193,5301,4271,4028,390,1525,8916,9472,6532,2214
146	9147,805,7923,7519,1357	8036,1119,592,659,4472,7452,66,662,2604,9473,1489,44,7873,2310,3734,1116
148	5113,6254,5562,5343,876	8554,1301,1542,7213,9791,645,4825,632,6476,5892,7936,7561,2779,4675,9270,7421,4875,890
149	7427,4940,7529,2832,6440	112,201,34,216,293,598,438,681,744,587,406,674,694,578,344,492
150	6648,2627,8058,6512,2651	4301,9658,9253,1945,1021,2997,8954,2395,9422,4752,8167,9241,6283,1615,5547,5711,2995
151	3611,6609,3937,2841,3431	654,7316,923,6832,9314,6430,6664,3219,1713,6639,4199,2920,7461,8637,563,2381,8840,5400
152	3138,7509,3732,9151,2393	2622,5794,6069,6220,6668,4399,3216,2893,958,9220,483,3333,1692,8303,6376,9208,9019,3719
153	4611,3695,7887,6795,3158	2498,7439,1843,2537,2918,9384,5833,702,7472,5733,3305,378,1596,4959,6779,3384,7563
154	567,4441,5299,7677,2313	6833,3811,8424,5162,1568,568,644,2681,4462,8073,1699,5594,1084,1603,7859,3961
155	226,6628,7490,7837,7983	2273,3625,3603,87,1338,1950,522,1293,1170,5052,1371,3350,697,1358
156	6726,2407,1329,8541,8170	1703,2066,1343,1245,1097,2728,63,4738,1258,284,437
157	157,680,716,571,121	706,2196,476,3874,4798,111,5089,1217,4492,9396,1599,250,5,2886,5279
158	8174,8631,1176,5127,3750	9409,5457,1505,8669,9331,4156,2605,5364,7019,7509,3776,6572,9151,3785,3577,3717,6633,920
159	6781,3232,8344,8131,6391	7366,8349,1954,665,8712,1979,1133,8465,4850,4734,8896,9386,7327,7608
160	160,5482,5836,2539,2534	3035,2998,3537,1976,4817,9352,4876,577,2541,4719,1606,9451,3306,946,3714,5361,8714,8215
161	9415,2585,161,1581,7931	1437,5156,4227,621,38,932,2558,8342,4277,8034,398,1346,1232,104,7933,5289
162	8000,3449,7680,6714,7412	4985,2321,5615,3413,9450,7590,6630,5005,6391,510,8896,3903,5670,485,7229,7629
163	5328,6706,9309,9489,7625	7350,9631,1082,8168,480,5219,3261,6537,1947,4614,4802,7466,7367,6940
164	164,49,3508,4971,6558	192,746,64,979,159,1030,7139,429,371,627,1013,989,15,229,382
165	4326,6257,4393,2685,6883	2662,2367,8561,6580,6492,753,943,3267,7751,6319,7151,469,2421,7043,7339
166	3599,8200,9781,3754,9262	50,4894,6667,3189,7949,1641,5284,1129,3036,5218,3598,3587,8464,6685,3241,4576
167	6285,4460,5549,4890,8313	1219,720,3878,3516,9615,240,1085,7874,4857,5701,5266,4244,6335,5290,1053,7981
168	2146,2248,8763,28,6170	2764,7715,7833,2661,2546,6771,11,4043,9275,8154,23,8841,9618,524,9595
169	9183,9593,8108,1617,705	4470,8312,7200,1026,3202,8352,2947,5265,53,2977,2108,7502,7230,1275
170	4901,5402,6180,9626,8453	78,9361,2599,4682,1447,3789,9752,9346,4055,8511,4534,9053,1878,9013,5775,3851,5158
171	2333,264,9375,2764,1044	1224,2850,4644,2614,5041,3860,2349,5686,7553,1862,679,3958,7417,6998,3387,9436
172	7515,3729,22,4477,82	5570,1420,9291,8300,693,1449,6801,9205,790,6303,7552,1861,4297,7870,396,5064,2190
173	7438,4916,2397,4448,4053	4849,5629,9071,1028,8914,7182,7684,2491,5464,5280,2921,6219,718,2331,7058,767,7062,2025
174	2712,9484,9072,4769,9068	4139,6454,8337,9772,5719,1899,9102,3712,7701,3538,1416,4054,9211,4696,9574,1959
175	175,2019,4749,5376,1635	8476,309,6907,1737,649,4074,2802,4443,7091,3563,2,8217
176	6780,7395,1061,3094,7968	1385,4973,4674,9044,1889,8689,13,8636,2577,9776,3666,8556,7774,10,2082,8645,8092,8171
177	5614,2079,4157,8568,4671	8592,2774,6071,2823,9214,699,7042,1237,5639,5976,3678,5009,6634,4987,5929,8090,2214,2961
178	178,387,3859,1961,6266	5513,7434,1471,4799,6366,2415,808,2186,3145,7528,3411,3420,5486,4823,5253
179	7185,4543,15,7029,3903	7998,5651,2246,6586,533,9136,7667,2534,7607,5003,6315,7453,3243,8615,7346,8115,8493
180	2907,1312,9730,8361,269	3514,4087,8412,6239,7839,4308,7302,7821,4369,8660,7046,7422,8497,7440,589,2179,3926
181	8042,9659,2893,3216,36	8522,2562,4870,3197,7280,6744,4398,8945,6481,8457,1399,2288,2971,9077,4303,955,4627
182	6248,2794,9713,6460,4966	2787,4265,1518,7579,9177,7076,9748,5395,7111,3590,6970,9461,3381,9240,3985,3025,2401,8085
183	1134,3094,2027,8543,5608	1537,3925,7989,6728,755,6616,2247,3342,2187,2514,6862,4143,4355,423,364,1061
184	9181,7120,6311,4809,3371	7634,287,2598,7153,950,3443,71,6340,4390,2822,4714,9010,3589,1552,5830,9462,5536
185	9229,7704,1576,8409,2356	981,1070,3820,7164,1988,7234,3849,9367,8162,9359,9049,1595,296,124,1797
186	7011,6627,3531,2972,4237	5418,1957,9399,2964,916,8757,802,4035,2023,6625,4671,3162,5201,5007,4364,7061
187	8616,8204,3567,8921,6944	878,5133,8063,3502,446,1541,2557,9202,4318,2704,2651,9637,8667,2973
188	188,4808,1493,7139,192	6681,3412,1339,9465,5353,2155,1560,2207,3292,8186,1189,2332,6660,5950,4082,5741
189	8123,4140,4141,815,3277	8374,5688,1916,4031,9432,4692,5379,7329,205,6983,8861,1512,3801,7541,7632,8688,1574,8784
190	2270,5803,9134,8199,7718	5224,4051,217,7602,8429,1036,1660,2280,5913,8289,3383,682,7945,4858,5904,2215,6392,3006
191	8810,5914,2715,5027,1481	5637,1911,709,1566,712,8973,1661,1390,8469,742,4067,7465,8338,7534,1396
192	192,188,880,9465,5741	2497,1493,4808,164,9067,245,1560,6231,131,2551,5704,49,6244,4971,3508
193	2340,4512,6911,1049,7661	527,2824,5178,7992,3038,4453,1222,1907,1933,551,4887,798,8654,215,397
194	4347,1852,3012,3124,9036	4421,9247,3765,7682,2660,7194,5591,2045,4220,2555,4584,5861,4115,3693,9717,9787
195	4950,3972,1887,4526,4282	6371,7615,6247,3953,2157,1259,2612,3309,3279,8920,737,627,2680,6803
196	196,2937,3331,2274,996	1394,5699,6003,5281,2635,3355,3928,384,72,8768,9381,9038,606,3714,2946,8773
197	1191,9432,4031,6683,8685	9014,4607,5429,4142,1139,5061,6542,5623,6788,7275,6861,1205,4033,9719,9185,6717,1091,848
198	3636,2705,2952,8239,3041	628,1685,3609,2525,1716,3332,4864,5262,6304,8264,868,5564,284,6510,5810
199	140,3377,409,4281,2078	838,8316,7009,9167,8623,5099,5184,2969,3180,2084,1895,8270,6351,4103,5399,608,7099
200	2542,2990,7574,310,3809	1160,538,8884,2148,4762,207,449,459,6009,6131,6382,3019,5603,6576,3806
201	8330,6439,5618,2124,4076	112,598,34,216,293,851,438,681,935,744,587,406,674,694,578,344,492
202	202,4072,5723,4349,6934	5370,1550,841,1758,1239,7335,8439,3255,5785,6032,5698,7077,8139,408,4826,3460
203	4483,4176,5100,5184,7239	4422,6974,5152,6587,532,6951,8054,5355,8859,8575,5076,1270,232,5755,6472,4556,1671,3689
204	9676,4017,5943,6033,4423	3982,6211,16,3020,287,9464,3628,5428,1253,5072,5536,7577,3410,3164,1552,6856,5973,1815
205	4429,2786,9408,4631,8001	940,1916,262,2048,8258,7013,9118,3277,1512,5407,3801,7355,3564,783,92,4141,4869,5291
206	8628,4459,6864,9026,3352	5467,4984,9320,3199,995,2034,8351,7129,7293,2165,249,1821,8238,4125
207	6009,7813,3090,5233,5638	601,7603,3902,5985,1963,5849,7443,5578,200,2542,2307,2564,4882,4022,7794
208	687,1851,657,7233,2816	1729,441,2796,7375,7734,2503,6601,635,16,6959,9045,734,2405,3410,2455,1336,685
209	270,9439,5848,9141,5459	1978,9313,8566,3409,1126,1937
210	3524,6145,1570,7818,8759	6986,3214,3195,6463,6783,4639,2098,7203,7968,7620,959,5760,855,8634
211	2798,9211,3612,8812,9772	599,8020,6346,4805,8499,2767,8099,5285,2425,3207,496,2128,4316,8744
212	302,7410,5020,4665,8950	1135,3361,6741,9041,7679,5538,3223,9582,4088,2271,2299,7000,3854,5712,6898,2058,8276,6026
213	213,6011,4872,5615,5416	3159,7412,8822,6935,2833,8721,3994,8835,4750,9460,407,2213,1788,6708
214	9602,120,1380,5626,7653	6909,2082,8147,903,8636,292,4873,9560,5175,5197,1600,6183,1405,8110,7726,2406,1741,3900,5246
215	2824,4453,9741,551,5178	527,8756,7992,6434,3038,6647,1222,1907,1933,4887,798,8654,9514,397
216	9376,5033,4255,598,5618	112,201,34,293,399,438,8606,5997,587,406,3884,8250,2795,578,344,492
217	7602,4839,9569,7905,3164	5224,4051,2270,8429,1660,1036,2280,5913,8289,3383,682,7945,4858,5904,2215,6392,190,3006
218	7997,5890,332,8031,865	7110,2171,5510,7974,4588,1101,7399,5608,8273,1417,8047,3118,7762,6657
219	4188,481,6505,3721,5351	2963,54,1041,3512,2670,6038,1145,6733,7850,4913,1853,394,274,6446,1925,3428,2057,6165
220	9226,3227,6731,1313,7823	1285,7934,533,2357,2511,1250,574,6858,8732,6666,7921,7052,6243
221	8248,9036,1852,194,941	2373,5597,5778,2185,2253,9708,3153,942,7475,2224,6710,8140,3559,1896,1131,7418,8324
222	1690,6342,930,2412,1733	648,8442,4408,7264,969,1067,7687,379,5990,8320,5273,2572,4009,5443,5572,7333
223	1318,3962,8966,3205,4671	4176,5100,4793,2714,2133,95,1171,8138,4600,3023,1066,1035,1296,835,975,9362
224	6784,3838,224,5761,4332	9060,3728,1120,4772,5077,1058,472,2876,6358,1424,2945,3527,6890,7869,1657
225	9546,1193,9675,1969,4271	7390,4461,1525,2214,699,7042,3123,145,6375,7922,390,8242,8916,9472,6532,3334
226	6628,7490,7837,155,1950	2273,3625,3603,87,1338,522,1293,1170,5052,1371,3350,697,7983,1358
227	227,939,345,9696,8999	732,7935,1254,7804,8375,335,8874,4735,3010,977,3181,6328,4628,696,6117
228	228,9614,1697,5720,3777	4248,901,9006,5334,5408,6590,6941,2717,8291,2638,9389,3819,1818,4465,5167
229	229,8328,9746,8032,9547	989,746,1179,64,979,159,164,1229,1030,429,15,371,1013,627,49,1216,382
230	7084,2933,9459,6573,3918	9152,7575,324,6324,4296,435,9458,1786,2865,6891,7558,8129,388,1958,8479,4080,994,1484
231	8198,1999,2893,8912,8826	1297,3808,1248,3893,1138,5490,4768,6975,6191,5942,6450,1977,2134,3511,2352,106,391,2597
232	8859,5173,7110,9050,183	1792,5152,532,1197,6951,8054,4483,203,8575,5076,1270,1142,5755,9635,6472,1671,1316,7554
