18996	14306	38.60648727416992
18996	14315	37.31939697265625
18996	2663	36.42878723144531
18996	9706	35.67860794067383
18996	15162	35.2186164855957
18996	16453	35.21861267089844
18996	11054	34.25978469848633
18996	17048	34.25383758544922
18996	257	34.04396438598633
18996	18734	33.13568115234375
18996	13354	32.78150177001953
18996	6776	32.295528411865234
18996	12318	32.12471008300781
18996	985	31.801467895507812
18996	10604	31.584959030151367
18996	1379	31.562353134155273
18996	11345	31.457799911499023
18996	3432	31.263355255126953
18996	10067	31.107318878173828
18997	15770	36.21424102783203
18997	13260	36.21424102783203
18997	1437	36.214237213134766
18997	13037	36.2142333984375
18997	301	36.214229583740234
18997	2178	36.214229583740234
18997	2553	36.214229583740234
18997	18595	35.773685455322266
18997	15472	35.773685455322266
18997	18749	35.773681640625
18997	2009	32.20199966430664
18997	14032	30.66552734375
18997	7626	30.65349006652832
18997	6078	30.58594512939453
18997	6097	30.050758361816406
18997	2581	29.644559860229492
18997	12150	29.627063751220703
18997	10873	29.62706184387207
18997	10706	29.62706184387207
18997	15598	29.62706184387207
18998	15737	44.77458572387695
18998	9191	36.724124908447266
18998	5833	35.9240837097168
18998	457	35.82661819458008
18998	9939	35.448909759521484
18998	14528	35.27735900878906
18998	14593	34.030426025390625
18998	11581	34.030426025390625
18998	6239	33.97325134277344
18998	2287	33.732784271240234
18998	10819	33.669677734375
18998	13939	33.12345886230469
18998	8688	33.1173210144043
18998	3470	32.84170913696289
18998	1364	32.80381774902344
18998	7821	32.7579345703125
18998	14172	32.492088317871094
18998	7748	32.220611572265625
18998	8638	32.181549072265625
18998	18851	31.794246673583984
18999	11100	46.483707427978516
18999	16682	46.48370361328125
18999	11234	46.483699798583984
18999	7647	46.48369598388672
18999	16640	41.807823181152344
18999	18042	39.06048583984375
18999	18114	39.06048583984375
18999	6060	39.060482025146484
18999	16743	39.060482025146484
18999	12402	39.060482025146484
18999	18284	39.060482025146484
18999	16420	39.060482025146484
18999	4935	38.8796272277832
18999	4177	38.87961959838867
18999	7883	38.54694747924805
18999	7865	37.584659576416016
18999	8349	37.57183074951172
18999	15705	37.57183074951172
18999	17349	37.473777770996094
18999	10793	37.473777770996094
19000	7524	38.195926666259766
19000	1853	35.36819076538086
19000	13822	34.97121810913086
19000	1169	34.458229064941406
19000	13930	33.467864990234375
19000	18819	33.46786117553711
19000	2417	33.4000358581543
19000	2472	33.4000358581543
19000	2279	33.40003204345703
19000	7393	33.23378372192383
19000	2317	33.1818962097168
19000	2722	33.18189239501953
19000	3169	32.71580123901367
19000	13296	32.698360443115234
19000	5931	32.486183166503906
19000	2161	32.40744400024414
19000	12941	32.24176788330078
19000	12045	32.241764068603516
19000	8216	32.222137451171875
19000	14382	32.125606536865234
19001	14342	51.316558837890625
19001	15001	48.62717056274414
19001	3050	42.470115661621094
19001	4885	40.87421798706055
19001	6089	40.390869140625
19001	17173	40.375953674316406
19001	12361	40.375946044921875
19001	13070	40.37594223022461
19001	12865	40.02415084838867
19001	17102	39.71903991699219
19001	12445	38.00159454345703
19001	11249	37.281402587890625
19001	452	36.588478088378906
19001	574	36.58847427368164
19001	5303	36.186676025390625
19001	11636	35.48686981201172
19001	507	34.90635681152344
19001	1965	34.90635681152344
19001	10720	34.70140838623047
19001	1870	34.231536865234375
19002	13651	43.424163818359375
19002	875	42.65172576904297
19002	10623	39.7260627746582
19002	17708	34.92262649536133
19002	4893	34.907379150390625
19002	18244	34.040138244628906
19002	1160	33.86789321899414
19002	3770	33.489349365234375
19002	15975	33.30410385131836
19002	13866	32.80827331542969
19002	17271	32.75265121459961
19002	3825	32.64796829223633
19002	5027	32.374576568603516
19002	11322	32.34377670288086
19002	17497	32.16549301147461
19002	1048	32.090599060058594
19002	3431	32.03523635864258
19002	17554	31.977663040161133
19002	9478	31.928068161010742
19002	9199	31.928064346313477
19003	18568	44.37974548339844
19003	13994	44.37974166870117
19003	12220	37.93154525756836
19003	7599	37.93154525756836
19003	14778	37.93154525756836
19003	13203	37.93154525756836
19003	18648	37.931541442871094
19003	14367	37.931541442871094
19003	17352	37.93153762817383
19003	13204	36.074893951416016
19003	17456	35.02190017700195
19003	14548	34.8550910949707
19003	10367	34.85508728027344
19003	18585	34.85508346557617
19003	5639	33.59564971923828
19003	18487	32.90399169921875
19003	8623	32.569610595703125
19003	3645	32.3803596496582
19003	3937	32.35338592529297
19003	17393	32.30143737792969
19004	13328	56.45349884033203
19004	16529	47.59811782836914
19004	5835	47.55929946899414
19004	17197	46.61064529418945
19004	4163	46.502925872802734
19004	4187	46.50292205810547
19004	6649	46.0315055847168
19004	1799	46.01458740234375
19004	1302	46.014583587646484
19004	2728	46.014583587646484
19004	14809	45.86753845214844
19004	16191	43.87969970703125
19004	3330	43.879695892333984
19004	3653	43.87969207763672
19004	13625	43.50776672363281
19004	17954	43.2921028137207
19004	6047	43.29209899902344
19004	13895	42.301795959472656
19004	5211	42.25410079956055
19004	4307	42.25409698486328
19005	18861	44.54730224609375
19005	14767	44.54730224609375
19005	2954	42.76137924194336
19005	4202	42.47334289550781
19005	7557	42.28687286376953
19005	5321	42.14165115356445
19005	3851	40.870460510253906
19005	7296	40.23658752441406
19005	14081	39.9848747253418
19005	12752	39.73109436035156
19005	17841	39.73109436035156
19005	17908	39.463134765625
19005	1355	39.31599426269531
19005	17541	38.433807373046875
19005	5569	38.433807373046875
19005	7831	38.268585205078125
19005	10446	38.26858139038086
19005	11278	38.19146728515625
19005	12141	38.11128234863281
19005	10321	38.11127471923828
19006	8136	37.26079177856445
19006	10128	34.37250518798828
19006	14205	34.32362747192383
19006	7857	34.24744415283203
19006	7699	34.24744415283203
19006	7298	33.730628967285156
19006	13686	33.6303825378418
19006	12944	33.63037872314453
19006	10568	33.52581024169922
19006	15556	33.405975341796875
19006	9990	33.14773178100586
19006	6836	33.12307357788086
19006	15725	32.658851623535156
19006	12269	31.948532104492188
19006	296	31.42711639404297
19006	10882	31.27528190612793
19006	9810	30.99929428100586
19006	10169	30.619647979736328
19006	9973	30.47433853149414
19006	7682	30.446758270263672
19007	6914	50.11380386352539
19007	15530	44.295711517333984
19007	12555	39.254066467285156
19007	13138	38.76926803588867
19007	15650	38.44877243041992
19007	18447	37.0052604675293
19007	18015	36.686771392822266
19007	15078	36.52712631225586
19007	52	36.40187072753906
19007	1229	36.4018669128418
19007	360	36.23068618774414
19007	204	36.23068618774414
19007	15531	35.68327331542969
19007	10879	35.2432975769043
19007	10637	34.81895065307617
19007	18078	34.71872329711914
19007	6412	34.718719482421875
19007	8062	34.12797546386719
19007	12427	34.100521087646484
19007	15672	34.10051727294922
19008	7977	33.99524688720703
19008	6355	33.99524688720703
19008	15671	33.645042419433594
19008	15804	33.64503860473633
19008	8103	33.4305419921875
19008	8667	32.650447845458984
19008	7096	32.4826774597168
19008	6513	32.384552001953125
19008	8417	32.384552001953125
19008	8544	31.856613159179688
19008	7588	30.874229431152344
19008	15024	30.792524337768555
19008	6052	30.735511779785156
19008	6780	30.341032028198242
19008	8561	30.34103012084961
19008	1629	30.205154418945312
19008	1865	30.205150604248047
19008	783	30.205148696899414
19008	5853	29.69459342956543
19008	16008	29.67243766784668
19009	11448	47.40232849121094
19009	6077	47.20394515991211
19009	16487	39.12439727783203
19009	6636	39.12439727783203
19009	5942	38.46281051635742
19009	8437	38.418033599853516
19009	386	38.418033599853516
19009	14634	38.253055572509766
19009	6495	37.86787796020508
19009	11744	37.148868560791016
19009	8842	37.148868560791016
19009	16835	37.14886474609375
19009	18598	37.12710189819336
19009	10470	37.12398910522461
19009	18436	37.103092193603516
19009	999	36.86991500854492
19009	5843	36.61910629272461
19009	6514	36.6185417175293
19009	6691	36.61853790283203
19009	12222	36.57075500488281
19010	13902	44.2618293762207
19010	12556	42.289798736572266
19010	2438	41.536773681640625
19010	804	41.53676986694336
19010	16752	40.49440383911133
19010	12335	40.49440002441406
19010	11436	39.17707443237305
19010	10672	37.907073974609375
19010	12162	37.26042175292969
19010	14964	36.63520431518555
19010	756	36.3701057434082
19010	12048	35.62367630004883
19010	18754	35.62367630004883
19010	13461	35.6236686706543
19010	12600	35.23767852783203
19010	15682	35.237674713134766
19010	12860	34.76401901245117
19010	14859	34.045021057128906
19010	17132	34.04501724243164
19010	6230	33.512969970703125
19011	14402	31.836889266967773
19011	6943	31.419849395751953
19011	7671	31.322202682495117
19011	18603	30.09250831604004
19011	765	30.034015655517578
19011	16355	29.876874923706055
19011	6171	29.876869201660156
19011	9597	29.64777374267578
19011	16272	29.64777183532715
19011	12188	29.542469024658203
19011	6709	29.30305290222168
19011	12790	29.25323486328125
19011	13392	29.253232955932617
19011	9437	29.253231048583984
19011	11883	29.194381713867188
19011	8410	29.06587791442871
19011	10609	29.065876007080078
19011	9857	29.065876007080078
19011	492	29.065876007080078
19011	2807	29.065876007080078
19012	11569	50.37071228027344
19012	9299	50.37070846557617
19012	11360	50.370704650878906
19012	16738	48.1145133972168
19012	15584	48.1145133972168
19012	17985	47.28786849975586
19012	10897	47.28786849975586
19012	15484	47.287864685058594
19012	5957	42.44127655029297
19012	13537	42.4412727355957
19012	15371	42.364112854003906
19012	9821	42.364112854003906
19012	13628	42.364112854003906
19012	9259	40.852996826171875
19012	15286	40.852989196777344
19012	15600	39.36643981933594
19012	11594	39.36643981933594
19012	14428	39.36643981933594
19012	14027	38.9361457824707
19012	18060	38.455501556396484
19013	6064	46.77935028076172
19013	2100	46.37163162231445
19013	560	44.90694808959961
19013	4514	44.8278694152832
19013	5629	44.32948303222656
19013	15082	43.05412673950195
19013	3709	42.014007568359375
19013	9179	41.96968460083008
19013	4085	40.31996154785156
19013	9430	39.9162483215332
19013	11691	39.30580139160156
19013	5821	38.92207717895508
19013	18125	38.873538970947266
19013	3191	38.180381774902344
19013	17940	37.771934509277344
19013	13512	37.19598388671875
19013	18931	36.08537673950195
19013	8586	35.751426696777344
19013	7350	35.55941390991211
19013	12589	35.004207611083984
19014	14387	46.694847106933594
19014	17897	43.429298400878906
19014	18509	42.39748764038086
19014	10242	40.88666534423828
19014	3090	40.87223815917969
19014	18459	39.386959075927734
19014	11509	38.39435577392578
19014	13374	38.06047439575195
19014	11667	38.06047058105469
19014	5388	37.65715408325195
19014	4994	37.42520523071289
19014	4967	37.0297966003418
19014	3750	35.76335144042969
19014	10303	35.51579284667969
19014	9361	35.51579284667969
19014	12553	35.33192443847656
19014	18373	35.3319206237793
19014	14956	35.231868743896484
19014	8560	34.59823226928711
19014	12573	33.95528030395508
19015	13755	58.547245025634766
19015	18278	49.457191467285156
19015	17404	46.39631271362305
19015	6595	46.39630889892578
19015	14798	46.028846740722656
19015	15816	45.633113861083984
19015	14118	43.32937240600586
19015	13184	42.69567108154297
19015	13868	42.22434616088867
19015	15403	41.7363395690918
19015	13544	41.34097671508789
19015	15050	41.340972900390625
19015	18917	41.11805725097656
19015	14426	41.073543548583984
19015	7572	40.88011169433594
19015	7221	40.87980270385742
19015	9548	40.87979507446289
19015	14628	39.94557189941406
19015	18871	39.85911560058594
19015	16115	39.13988494873047
19016	8910	53.26959991455078
19016	6923	53.269596099853516
19016	2736	53.269596099853516
19016	2832	48.63996887207031
19016	15090	48.625213623046875
19016	18137	47.120548248291016
19016	11607	46.28120803833008
19016	13535	46.28120803833008
19016	18550	46.28120803833008
19016	12444	46.28120422363281
19016	2601	45.82896423339844
19016	12075	45.82896041870117
19016	684	45.365928649902344
19016	7017	45.28938674926758
19016	1698	45.28938293457031
19016	5929	45.28937911987305
19016	528	45.28937911987305
19016	316	45.28937530517578
19016	8370	42.33818435668945
19016	6470	42.33818054199219
19017	15505	46.7069091796875
19017	8450	42.03842544555664
19017	7320	42.00096893310547
19017	7376	41.80607223510742
19017	9789	40.922306060791016
19017	15579	40.049278259277344
19017	7536	39.76580810546875
19017	9261	39.76580810546875
19017	17902	39.388938903808594
19017	18856	39.14583206176758
19017	11110	39.14583206176758
19017	17384	39.14583206176758
19017	16246	39.14582824707031
19017	6214	39.14582443237305
19017	14657	39.14582443237305
19017	10219	38.945316314697266
19017	11296	38.91354751586914
19017	17210	38.67403793334961
19017	9160	38.65726089477539
19017	8059	38.63347625732422
19018	15236	40.153587341308594
19018	14963	40.07622146606445
19018	13847	40.02879333496094
19018	8876	38.9837532043457
19018	14043	38.9837532043457
19018	14580	38.98374938964844
19018	18299	38.98374938964844
19018	9393	38.44932174682617
19018	12864	38.449317932128906
19018	8340	38.449317932128906
19018	15349	38.033935546875
19018	13011	37.27526092529297
19018	12254	37.16360855102539
19018	10236	36.9771842956543
19018	15649	36.97718048095703
19018	11827	36.97718048095703
19018	16764	36.97718048095703
19018	7856	36.900726318359375
19018	11689	36.873756408691406
19018	9722	36.87375259399414
19019	159	36.76295471191406
19019	11829	35.83951187133789
19019	17875	33.63041305541992
19019	9191	33.16019821166992
19019	14755	32.9802131652832
19019	18269	32.9802131652832
19019	12623	32.89013671875
19019	13910	32.301021575927734
19019	12649	32.29665756225586
19019	17673	32.296653747558594
19019	14266	32.296653747558594
19019	17061	32.296653747558594
19019	6660	32.296653747558594
19019	12570	32.296653747558594
19019	14222	32.29664993286133
19019	6471	32.18967819213867
19019	2350	32.15871810913086
19019	11054	32.03516387939453
19019	9741	31.82217025756836
19019	7360	31.790611267089844
19020	15739	43.99653244018555
19020	15167	36.633544921875
19020	12152	35.55479431152344
19020	1941	35.01115417480469
19020	18638	34.40912628173828
19020	3082	34.183040618896484
19020	14261	33.97056579589844
19020	253	33.448211669921875
19020	3636	33.209083557128906
19020	84	33.055908203125
19020	1607	32.87025451660156
19020	16185	32.531803131103516
19020	4417	32.31862258911133
19020	101	32.31208801269531
19020	1137	31.998964309692383
19020	3497	31.971111297607422
19020	4832	31.971105575561523
19020	4871	31.67531967163086
19020	1225	31.496023178100586
19020	17469	31.48394012451172
19021	13672	43.48064422607422
19021	12891	39.79821014404297
19021	13784	39.01073455810547
19021	14885	39.01066970825195
19021	8702	38.60514450073242
19021	18202	38.29570388793945
19021	12095	37.1171875
19021	18743	36.938995361328125
19021	14157	36.682334899902344
19021	12720	36.333900451660156
19021	217	35.67924880981445
19021	444	35.612701416015625
19021	2206	35.37153244018555
19021	1123	35.269840240478516
19021	8020	35.238040924072266
19021	14123	35.06218719482422
19021	17157	34.57582473754883
19021	7451	34.26039505004883
19021	8546	33.8333854675293
19021	16532	33.8321418762207
19022	17306	43.67850112915039
19022	15756	43.678497314453125
19022	16570	43.67849349975586
19022	11602	43.678489685058594
19022	11978	38.743125915527344
19022	8871	38.74312210083008
19022	6761	38.74312210083008
19022	18335	38.20166778564453
19022	9474	37.724815368652344
19022	10090	37.72481155395508
19022	10166	37.0989875793457
19022	6694	37.09898376464844
19022	18558	37.09898376464844
19022	10707	37.09898376464844
19022	8405	37.09897994995117
19022	18280	37.09897994995117
19022	11553	36.48141860961914
19022	9235	35.77135467529297
19022	12265	35.35084915161133
19022	8534	34.160789489746094
19023	1113	40.78450012207031
19023	7476	40.403472900390625
19023	948	40.078147888183594
19023	2607	40.07814407348633
19023	6604	40.06268310546875
19023	7613	39.82737731933594
19023	13283	39.82737350463867
19023	4679	39.52722930908203
19023	5335	39.42239761352539
19023	17174	39.001014709472656
19023	12246	38.779029846191406
19023	6296	38.7682991027832
19023	10736	38.05760955810547
19023	1897	37.86990737915039
19023	13407	37.64710998535156
19023	8166	37.571319580078125
19023	17879	37.571319580078125
19023	15330	37.34797286987305
19023	12512	36.90116500854492
19023	5900	36.88152313232422
19024	9275	43.269004821777344
19024	12278	42.193119049072266
19024	11973	39.85905075073242
19024	10057	39.273738861083984
19024	17156	39.07122039794922
19024	13248	38.28432846069336
19024	6657	38.18267822265625
19024	8018	38.131526947021484
19024	17362	38.048458099365234
19024	15214	37.968997955322266
19024	12117	37.273948669433594
19024	16765	37.10773468017578
19024	18232	37.107730865478516
19024	10624	37.02017593383789
19024	9094	35.9500617980957
19024	7678	35.71235656738281
19024	7422	35.71235656738281
19024	7294	35.6064567565918
19024	12193	35.60508346557617
19024	12194	35.31649398803711
19025	18361	48.33683395385742
19025	13901	46.89368438720703
19025	18484	45.70845413208008
19025	8894	45.38687515258789
19025	7861	45.386871337890625
19025	13501	45.25157928466797
19025	8571	42.97418975830078
19025	7364	41.58989715576172
19025	5819	41.56747817993164
19025	10669	41.548866271972656
19025	6224	41.32959747314453
19025	8674	41.118865966796875
19025	17013	40.640472412109375
19025	8720	40.640472412109375
19025	16222	40.595664978027344
19025	17811	40.59566116333008
19025	13158	39.83027267456055
19025	18760	39.83027267456055
19025	12608	39.52524185180664
19025	12893	39.44240951538086
19026	6957	40.991363525390625
19026	2049	40.99135971069336
19026	8491	40.535057067871094
19026	10268	37.847198486328125
19026	16445	37.579105377197266
19026	806	37.579105377197266
19026	7600	37.5791015625
19026	10729	37.501007080078125
19026	10963	37.501007080078125
19026	8054	37.18535232543945
19026	9022	36.93402862548828
19026	6618	36.68812561035156
19026	9100	36.3531379699707
19026	6309	35.97885513305664
19026	17293	35.90245056152344
19026	16762	35.707977294921875
19026	8528	35.707969665527344
19026	12826	35.261539459228516
19026	16773	34.77766418457031
19026	8606	34.7220573425293
19027	9283	49.85436248779297
19027	6930	49.458709716796875
19027	10702	47.19696044921875
19027	2897	44.943294525146484
19027	11825	44.624717712402344
19027	10575	44.50772476196289
19027	18231	44.42535400390625
19027	18151	44.35009765625
19027	16562	44.287986755371094
19027	18876	44.206336975097656
19027	16223	43.64160919189453
19027	9576	43.552635192871094
19027	1888	43.47365188598633
19027	295	42.677398681640625
19027	603	42.613773345947266
19027	8577	42.56537628173828
19027	17577	42.54726791381836
19027	12076	42.41941833496094
19027	14574	42.32136917114258
19027	15729	42.169986724853516
19028	4652	39.837955474853516
19028	15446	38.718353271484375
19028	18342	37.67304229736328
19028	13268	37.673038482666016
19028	15503	36.8430061340332
19028	13711	35.56767654418945
19028	15254	34.851295471191406
19028	6689	34.790096282958984
19028	11983	34.02092742919922
19028	3833	33.962310791015625
19028	4345	33.78167724609375
19028	10279	33.32081604003906
19028	13494	33.256683349609375
19028	14614	32.3642463684082
19028	18109	32.36424255371094
19028	17930	31.746435165405273
19028	12284	31.661678314208984
19028	847	31.591421127319336
19028	8575	31.578720092773438
19028	13116	31.34272575378418
19029	6677	43.44749069213867
19029	10068	38.717613220214844
19029	7113	38.71760940551758
19029	107	38.71760940551758
19029	17472	38.71760940551758
19029	4325	38.71760559082031
19029	2751	38.71760559082031
19029	3542	38.112239837646484
19029	15943	38.112239837646484
19029	3383	37.35499572753906
19029	3165	37.35499572753906
19029	3164	37.35499572753906
19029	4013	35.958126068115234
19029	18744	35.720176696777344
19029	4552	35.45380401611328
19029	5729	35.322540283203125
19029	3201	35.32253646850586
19029	9764	34.809852600097656
19029	3924	34.348018646240234
19029	5556	34.27833938598633
19030	6677	43.44749069213867
19030	10068	38.717613220214844
19030	7113	38.71760940551758
19030	107	38.71760940551758
19030	17472	38.71760940551758
19030	4325	38.71760559082031
19030	2751	38.71760559082031
19030	3542	38.112239837646484
19030	15943	38.112239837646484
19030	3383	37.35499572753906
19030	3165	37.35499572753906
19030	3164	37.35499572753906
19030	4013	35.958126068115234
19030	18744	35.720176696777344
19030	4552	35.45380401611328
19030	5729	35.322540283203125
19030	3201	35.32253646850586
19030	9764	34.809852600097656
19030	3924	34.348018646240234
19030	5556	34.27833938598633
19031	15846	39.488040924072266
19031	61	37.943641662597656
19031	2642	36.996734619140625
19031	10571	36.16278839111328
19031	8776	34.26047897338867
19031	396	32.93856430053711
19031	13997	32.20086669921875
19031	14313	31.947751998901367
19031	7262	31.87001609802246
19031	18298	31.657243728637695
19031	12746	31.361099243164062
19031	17044	31.067304611206055
19031	16582	30.9702091217041
19031	6400	30.63536834716797
19031	671	30.36269187927246
19031	385	30.35625648498535
19031	15120	30.303653717041016
19031	7421	30.261035919189453
19031	5655	30.18288803100586
19031	1209	30.04296875
19032	12293	42.627811431884766
19032	13550	41.43891906738281
19032	8731	41.33595275878906
19032	6097	40.6844482421875
19032	3236	40.62620544433594
19032	18975	40.35957717895508
19032	4793	40.202091217041016
19032	14073	40.1487922668457
19032	12666	40.01388168334961
19032	6155	39.35973358154297
19032	11758	38.275054931640625
19032	12741	38.12822723388672
19032	11766	37.947967529296875
19032	238	37.758949279785156
19032	1460	37.75894546508789
19032	11076	37.45652770996094
19032	11704	37.39864730834961
19032	18275	37.277008056640625
19032	18336	37.220916748046875
19032	10678	37.07027053833008
19033	6081	44.24850845336914
19033	18881	43.26664352416992
19033	5245	43.021751403808594
19033	6041	42.420352935791016
19033	813	42.2519645690918
19033	5742	41.153324127197266
19033	12551	40.96757888793945
19033	14766	40.63743209838867
19033	6188	40.34668731689453
19033	5323	40.29754638671875
19033	104	39.43989944458008
19033	8998	39.3647575378418
19033	16877	39.00954055786133
19033	4248	38.69532775878906
19033	10449	38.06575012207031
19033	11531	37.76850509643555
19033	6273	37.553367614746094
19033	3676	37.3344841003418
19033	15702	36.98707962036133
19033	16126	36.90632629394531
19034	6880	38.39101028442383
19034	9578	38.39100646972656
19034	10318	38.39100646972656
19034	11755	38.3910026550293
19034	8751	35.076995849609375
19034	3210	33.937744140625
19034	9968	33.54737854003906
19034	14684	32.95021057128906
19034	9782	32.91038513183594
19034	8075	32.78650665283203
19034	14429	32.786502838134766
19034	13823	32.25191116333008
19034	13172	32.25191116333008
19034	13770	31.889677047729492
19034	13153	31.65068817138672
19034	8466	31.397075653076172
19034	8585	31.08228874206543
19034	16515	31.08228874206543
19034	9154	31.069297790527344
19034	8184	31.069293975830078
19035	12649	56.382850646972656
19035	6660	56.38284683227539
19035	17061	56.38284683227539
19035	12570	56.382843017578125
19035	14266	56.382843017578125
19035	17673	56.382843017578125
19035	14222	56.38283920288086
19035	8	46.099693298339844
19035	2287	42.522613525390625
19035	9191	41.74942398071289
19035	11581	39.522029876708984
19035	14593	39.522029876708984
19035	5876	39.006221771240234
19035	4191	38.77772521972656
19035	12813	38.34635925292969
19035	13086	38.34635543823242
19035	15134	38.346351623535156
19035	146	38.340213775634766
19035	4898	37.94919204711914
19035	8223	37.836578369140625
19036	1448	45.921329498291016
19036	7319	40.46820068359375
19036	10509	38.95766830444336
19036	6557	38.16830825805664
19036	14526	37.59223175048828
19036	6163	36.404701232910156
19036	12458	36.35163879394531
19036	11231	35.988983154296875
19036	18536	35.94930648803711
19036	18883	35.74739456176758
19036	18215	35.68183517456055
19036	18849	35.618465423583984
19036	12165	35.47887420654297
19036	1758	35.12919616699219
19036	7971	34.90892028808594
19036	9529	34.838470458984375
19036	18248	34.78398895263672
19036	11733	34.63044357299805
19036	18631	34.57242965698242
19036	97	34.5474739074707
19037	15561	52.69940185546875
19037	13998	42.23076629638672
19037	8685	42.23075866699219
19037	2109	41.14836883544922
19037	441	41.14836502075195
19037	14094	34.652862548828125
19037	10680	32.7973747253418
19037	12485	32.61161804199219
19037	8911	32.33892059326172
19037	5837	32.33892059326172
19037	1923	32.13578796386719
19037	8885	31.924442291259766
19037	171	31.802125930786133
19037	17275	31.67037582397461
19037	15212	31.670372009277344
19037	15159	31.51646614074707
19037	17420	31.219240188598633
19037	16977	31.150861740112305
19037	9446	31.150182723999023
19037	16613	31.15018081665039
19038	12061	39.49458312988281
19038	17032	38.62314987182617
19038	11669	37.43838882446289
19038	14130	37.03752136230469
19038	14965	37.03751754760742
19038	14989	35.79856491088867
19038	13445	35.798561096191406
19038	12811	35.798561096191406
19038	12151	35.798561096191406
19038	15083	35.798561096191406
19038	15858	35.59642028808594
19038	4875	34.08326721191406
19038	4598	33.25465393066406
19038	4332	32.49553298950195
19038	18840	32.47315216064453
19038	3086	31.451072692871094
19038	4562	31.417421340942383
19038	3840	31.417415618896484
19038	6732	31.17955780029297
19038	3282	30.875263214111328
19039	6732	47.33985900878906
19039	12876	45.130279541015625
19039	17449	41.94193649291992
19039	12675	41.69186019897461
19039	17979	41.40269088745117
19039	17396	40.88156509399414
19039	12558	40.37893295288086
19039	8399	40.32022476196289
19039	16703	40.320220947265625
19039	10204	40.320220947265625
19039	14923	39.973228454589844
19039	18307	39.92180633544922
19039	15478	39.70568084716797
19039	14072	39.08814239501953
19039	16690	38.6705207824707
19039	800	38.40463638305664
19039	13801	37.648826599121094
19039	8311	36.56056594848633
19039	18840	35.20357894897461
19039	11449	34.81072235107422
19040	716	39.01092529296875
19040	3339	36.228759765625
19040	5218	36.04341506958008
19040	5727	35.1752815246582
19040	5023	35.06575393676758
