19	12209,2952,3083,17603,17185,12895,5310,5394,16090,3312,2894,115,1748,3658,3659,17039,9257,4469,13596
20	6565,13286,11706,14308,2785,522,1106,2056,2571,17882,1083,1867,14203,15748,6179,7272,8909,9649,720
21	2343,910,728,2915,2704,17601,1779,8893,15380,4294,18975,9215,755,916,2238,2262,2655,13850,1527
22	8521,11725,11762,5955,15711,2289,11878,12124,16574,14953,18798,13061,13737,110,1100,2513,16493,16923,10807
23	8387,14350,15749,18888,8907,12719,13398,13399,17394,1958,9228,1681,1943,2075,2586,8672,18913,18365
24	523,7634,8502,13448,15736,6864,13222,9220,10377,2306,1772,1816,2767,6397,284,11257,17905,18243
25	10597,15423,3126,3127,3609,4587,4855,5069,16087,15373,17387,14034,18781,16836,7869,17270
26	7239,18616,9900,18683,10002,910,2343,728,3987,21,10984,18523,2704,13850,11121,14152,755,916,2238
27	8995,9654,11779,12771,14706,6706,14781,18267,15175,18987,10777,14188,11943,15259,10295,10296,9723
28	8995,9654,11779,12771,14706,6706,14781,18267,15175,18987,10777,14188,11943,15259,10295,10296,9723
29	8521,11725,11762,13061,13737,11701,18464,15585,89,22,5955,15711,15815,18338,18647,18527,11236,12832,7058
30	11612,5665,17486,777,1864,3801,15565,7934,14252,6798,669,2004,5175,12830,16181,2760,15631,8562
31	9796,2510,10997,12902,14711,18294,18392,13343,1555,2708,9476,8636,14115,15358,731,6605,7504,12727,13641
32	7979,2873,4221,13185,6487,10537,1346,14540,11823,11430,2834,4075,4763,194,2530,2531,2842,14263,12486
33	16817,15427,16409,10593,8342,18484,2943,3248,15307,18036,18129,18412,1412,2091,11848,6537,11357,15755,16871
34	14609,16329,558,659,988,1105,1356,1565,1968,2476,2486,2677,2989,6531,7184,7543,7645,9698,9762
35	18519,6340,6438,14627,14881,2913,1400,12252,6569,17168,9680,10811,1998,10997,1265,9642,11672,14951
36	817,10708,14881,1617,9111,12688,5787,10326,8188,1405,2149,13966,17353,3771,3772,11181,11901,16209
37	328,15832,16550,16466,7749,5170,17595,2084,17609,11127,6401,12634,8136,3287,18226,7832,330,331,4949
38	8614,3896,9403,9844,5153,5154,17750,8178,147,1211,1394,1835,1902,1903,4561,5542,13267,16260,1204
39	1790,12995,2008,1438,741,13075,1700,12461,1395,425,2698,1824,282,608,679,901,921,1338,1672
40	421,774,797,863,1687,1709,1754,1755,1756,1846,1849,2132,2502,2886,2143,1135,15045,7226
41	726,2640,106,475,7899,8899,5937,954,13580,5628,495,4162,14955,10338
42	17217,13853,17460,1165,6168,13166,15782,2868,100,1987,2822,75,458,463,578,1578,2012,2148
43	7007,10354,10355,7225,11032,14438,16864,17296,17340,4002,4617,4689,12730,13290,15591,7171,7625
44	7175,3006,3919,17722,11946,17371,703,2378,17795,7099,14682,3391,3865,3585
45	3351,16981,4773,14476,7440,18222,7739,11591,11910,5334,5405,17777,17778,6096,9413,10909,16240,3413
46	3017,4894,4719,8111,11491,311,4410,189,1996,654,568,1054,398,13699,329,8068,1302,1799,2728
47	13662,2855,8441,17014,240,7683,544,328,7529,126,16550,16315,2490,13293,1798,18857,16466,2926,12240
48	8770,13291,15467,6025,18936,13324,9009,9524,4279,427,1800,6008,16607,11317,13491,18123,5009,14874,172
49	2660,9878,16779,620,933,16955,10523,2855,17448,8441,12584,14799,695,1154,431,17014,9691,10078,7750
50	12976,4789,16507,17055,5058,5108,2377,4398,1039,1665,15638,1656,3395,5210,5457,14632,3014,3515
51	7926,13179,9289,10857,12436,17042,2329,8772,7238,15820,10763,2912,7182,596,10333,12543,16276,832,2544
52	14714,8261,11097,4404,10595,16038,17840,17929,4258,4595,10387,18500,8278,6306,10292,13082,13371,8896
53	5546,3307,3362,4057,1099,3081,5085,5086,17742,2081,617,14467,16991,7340,12972,1147,1393,2644,10890
54	9975,15837,5697,12038,17262,11909,12304,3702,9744,12418,12933,10865,14910,17312,18050,18862,7744,16560,10540
55	3840,4562,7279,10416,12990,13762,13984,14608,16899,17992,18142,5492,6453,7237,13608,15976
56	12472,14029,2019,18947,15335,16673,9532,2384,10128,9144,13744,13745,6693,10807,16624,18621,171,6444
57	13842,98,6105,16901,12132,2318,4118,4215,5981,2997,4174,12765,13548,15382,16625,1041,1912,2497,11175
58	15671,15804,6355,7977,6061,7383,9387,10047,10796,14116,14117,5331,15966,3936,582,3123,5418,8281
59	14686,7659,14456,7759,657,520,12237,559,8251,11617,2217,11324,394,18862,6372,10275,1173,12713,906
60	5993,2376,167,746,2406,615,2412,2429,1721,6437,730,7035,7779,13139,519,591,784,1236
61	15846,10571,2642,12661,2118,11071,459,7403,849,10344,18166,10117,10118,15318,834,17001,11971,385,2126
62	7939,17101,11453,4619,11227,16386,3350,10024,4900,5107,10631,17036,5907,5908,9252,13248,14121,8424
63	9601,18418,10945,12262,11341,17151,7756,7837,9385,10534,11504,18381,3357,3539,3916,4812,5387,16176
64	909,1463,12284,12285,13268,18342,12420,14658,17031,6723,9463,5965,12356,12710,13577,13826,13953,14010,14484
65	17924,3091,3292,5513,7641,18496,5727,7731,10426,12326,13981,3691,10498,3652,18,481,661,670
66	16321,18380,3181,5657,10663,5828,136,14123,17002,8333,8016,10902,13442,14546,8453,1821,1572,6104,909
67	6827,16563,2942,7517,10051,17598,4604,2948,3405,3680,3700,3815,4079,4239,4584,4621,4687,4847,16149
68	11034,14653,15874,13741,17259,6042,10933,172,1254,2026,2053,48,427,1560,1800,6850,6981,232,6008
69	7716,9995,11194,14735,14736,18593,4027,4505,5762,6573,7372,15532,15898,16518,16535,3136,4099
70	9114,10785,13646,17025,12042,1940,15490,11240,1452,2035,2493,3045,7684,7501,11597,17669,1651,15685
71	14101,17773,3080,3552,5065,4975,4332,16001,3103,15296,3412,5634,16117,4716,4195,10439,6344,18320,11204
72	1851,8846,14090,13122,12878,272,1426,8216,10342,12275,13054,14175,15872,10277,11276,11353,14412,14868
73	9076,7224,17359,16394,6738,6739,18642,909,1463,1411,79,151,154,364,374,438,480,584,773
74	181,1596,2908,18220,3655,9677,11919,12643,15993,13396,10186,14395,691,1984,16269,10749,796,13189,251
75	1607,1806,1814,964,1137,1901,12191,17628,1985,8553,17009,8327,8797,10456,2148,7338,17533,2392,2477
76	10473,11518,16262,17576,17577,18722,14439,17090,11824,11825,8479,14902,9341,12344,15439,15067,15103,14422,9674
77	711,17325,1254,2869,2501,289,885,1332,12252,10196,12235,691,2489,6438,14627,14951,6867,9729,12963
78	15491,15492,1357,10084,14451,7462,8341,13835,704,1429,795,2874,506,1233,2688,2689,3013,1940,11240
79	13778,10517,13672,909,1463,1411,217,14420,73,151,154,364,374,438,480,584,773,779,785
80	13162,3908,6727,7284,7285,9024,15970,17139,8841,4428,4681,13499,6279,13832,15218,5157,9774,8498
81	17487,10960,15245,17525,11958,16034,14914,8630,61,10571,15846,2444,11355,2642,3537,3923,3924,11666,6751
82	7691,12136,13366,17592,17734,10888,15599,16654,16475,7882,8657,8864,10546,11239,17321,18534,9770,10885
83	3271,7141,8094,1120,5006,10978,18107,8383,1,1906,678,2390,5144,5660,10846,2959,4662,9945
84	6059,10302,14145,10725,7247,3082,11149,3152,15739,4259,1937,1761,10527,7024,10305,3732,3018,5440,4389
85	3701,3758,4574,8164,1796,16490,8209,17984,307,5938,7803,2421,7908,1464,4687,4847,395,6891,9849
86	1531,1802,2260,495,1190,1221,2255,8005,16769,1635,16483,1056,4483,14129,2243,13612,2225,8933,11352
87	1278,2582,419,2207,2321,6135,2164,2464,1050,2448,2721,10306,12052,1691,2409,17602,2511,1652,7052
88	16143,4433,6571,7351,3213,3942,4048,17419,10251,10324,12913,12188,14402,14403,7671,6943,6944
89	29,8521,11725,11762,13061,13737,13877,11878,12124,16574,10461,12396,13938,9222,9755,13995,11924,18057,6970
90	4735,15698,9105,676,2501,2259,8409,11329,12252,14092,16887,7025,12770,18444,6438,7089,8213,9619,14627
91	624,1131,1247,2270,4625,1910,3005,8035,12991,14996,320,333,1415,1416,1454,1794,2741,1048,1060
92	7039,1661,5298,18140,16248,5071,5167,5680,8029,835,5882,8351,9651,12451,16913,10644,1524,429,454
93	7007,10354,10355,7225,11032,14438,16864,17296,17340,4002,4617,4689,12730,13290,15591,7171,7625
94	636,2196,2526,1204,1599,1683,16106,4594,3690,3895,15219,17060,558,988,1105,1356,1968
95	636,2196,2526,1204,1599,1683,16106,4594,3690,3895,15219,17060,558,988,1105,1356,1968
96	8222,11285,13562,15609,11058,13163,13640,13721,18599,9595,10200,13815
97	9805,9528,8145,18536,9506,14169,3575,7089,14503,14092,14774,8213,8156,2410,6117,6772,18165,2735,5284
98	6105,16901,5981,17038,15382,8458,4118,4215,12765,13548,16625,7723,13782,17443,2997,4174,3982,13842,14921
99	8763,8648,14446,11460,7649,13790,11875,998,9845,13906,15863,1515,1743,9035,7102,15847,5855,8714,8985
100	16309,10248,11643,6572,7436,1406,3983,3984,6063,18839,6765,13809,4645,1987,2822,2640,578,1578,101
101	954,2869,2115,8067,9487,1567,2752,5628,1442,2662,1244,4421,5853,253,17555,1331,3536,4865,5775
102	7793,148,738,520,6329,9113,1170,394,12713,2936,11586,13875,8251,3589,2217,8691,59,8807,537
103	16565,9162,7563,18682,17261,9140,13788,11208,7416,9789,17178,12930,7818,17411,17432,7972,18900,10936
104	1278,2582,419,2207,2321,6135,2164,2464,1050,2448,2721,10306,12052,1691,2409,17602,2511,1652,7052
105	15177,17043,2546,1382,1608,2696,15097,1167,1252,2234,2918,11645,6086,6158,7275,8168,10653,12776,15527
106	10338,13580,7899,10450,8899,18511,10756,726,2465,17570,11890,13031,10927,17103,9695,6624,8421,12853,9703
107	3201,5729,6677,3164,3165,3383,3542,15943,3846,14993,15974,4436,9763
108	5863,5939,18201,11104,13197,6185,6376,6393,13652,14704,13487,4401,1137,3538,17565,4781,11952,4270,15952
109	18684,18802,8171,11117,15362,940,13547,4765,13974,13529,13401,17064,13999,1519,1421,10997,35,1265,9642
110	2289,14953,18798,5955,15711,16493,16923,11878,12124,16574,16766,10807,16624,18621,5912,10719,10461
111	6275,12192,10071,10953,11733,16898,7852,9343,5884,14409,18340,11046,16995,7999,14554,12859,2019,11380,18588
112	8993,9340,13798,4882,6228,8234,13284,13285,17562,8282,13607,13656,14311,16082,6699,6774
113	8322,9930,1476,2029,2640,578,1578,2299,2764,101,168,437,1567,2752,1244,5331,15966,17464
114	8322,9930,1476,2029,2640,578,1578,2299,2764,101,168,437,1567,2752,1244,5331,15966,17464
115	9257,13841,7929,19,12209,2952,3083,17603,1134,2362,14964,14629,12050,14431,12597,17161,18827,2373,12456
116	3502,6845,16079,17004,13043,13538,15907,3798,7002,8093,10382,14626,3251,16450,13170,15208,18911,3698,8796
117	11499,4948,14226,8447,17894,17895,18720,17938,4070,5411,5416,13239,17203,16180,4927,3263,5642,7835,17268
118	15647,3768,13459,4152,13381,18731,10760,7329,7330,14410,14038,14214,17020,13171,16846,1679,14309,3101
119	3453,4395,4521
120	3453,4395,4521
121	4466,8295,14437,1108,2379,5671,17712,3887,177,908,1418,3143,4056,5045,6634
122	10191,7434,5778,6724,8125,12549,7593,11773,15032,16980,10419,17991,14543,6278,17267,6843,13514,9457,9877
123	514,2201,2812,485,2069,6093,9933,15536,3464,10052,11799,13653,13701,2699,3061,17691,17775,15034,4456
124	13747,15796,18718,7940,18828,7324,9897,1282,2434,2454,12574,15272,17909,7015,16307,1085,2336,7925
125	13888,14474,16055,13087,11069,12656,11322,5930,15720,881,5306,633,6103,10980,2561,18485,13424,17796,14549
126	7529,13293,18845,1639,47,13662,2490,1798,18857,2926,12240,1862,1512,1830,18115,9873,16,720,721
127	7696,8775,9102,11761,17126,17883,6343,7232,8692,12273,14012,18083,18403,7231,8831
128	8605,4010,5422,5520,6614,6789,7048,7118,7566,8929,11778,16793,17546,672,918
129	9862,13857,15550,10875,14551,14552,15136,15417,11849,13511,7367,17248,9018,18309,3961,10700,14572,6592
130	8442,14932,6993,14085,10401,10081,2025,9489,1482,2257,9663,12797,5594,5989,4087,1995,2808,5367,5368
131	357,3106,3747,153,2017,3990,14843,2599,17657,8406,1109,1868,1869,2805,3624,3192,3193
132	5814,18614,9656,10607,14718,11615,11219,11896,13301,9952,14812,16494,16862,14017,18508,15443,14803,14700,14349
133	2439,7957,1310,4410,1747,2071,2747,1434,2534,640,712,1905,3934,559,1204,5497,5594,10920,15066
134	10243,15724,5956,4496,4723,6938,7260,11928,13278,14411
135	1057,4162,3274,12838,353,7457,11737,15093,926,1140,8390,7707,16994,7305,18570,586,1354,8785,13581
136	8333,8016,10902,8453,66,16321,18380,17002,3181,5657,10663,5828,14123,1821,13442,431,9691,10078,14546
137	1197,1784,324,13435,244,1771,2150,2374,7540,10703,1636,9438,2024,9829,18526,657,2859,3018,4246
138	14424,10411,12230,12037,14469,18945,14384,18919,12800,13715,808,254,666,877,1026,1043,1219,1670,2092
139	8733,9707,13955,15463,10478,15457,9543,2524,340,915,1033,10244,1284,1334,2174,18679,8768
140	8733,9707,13955,15463,10478,15457,9543,2524,340,915,1033,10244,1284,1334,2174,18679,8768
141	9096,10400,16497,6048,8381,5969,8672,18913,1287,6972,16728,8077,17427,13573,1653,7304,6070,7822
142	6,1185,2349,625,986,10103,12276,404,2548,2792,1168,426,11926,7786,9163,15910,17801,3669,3836
143	10612,758,1577,2530,2531,708,4909,10337,5826,6471,11828,11829,6799,8794,2628,11950,13811,1329,1313
144	13032,5794,5114,18899,4425,8752,5605,6952,7093,13561,14460,18742,14465,14733,14255,363,7697,13545
145	6824,3838,3200,9832,5519,15444,7993,12848,8210,8828,4011,4890,1909,14433,3915,4352,17813,3510,4477
146	18448,18344,8320,9191,803,16870,563,6748,17875,2627,1230,9428,11414,2743,1359,2876,12690,10855,13805
147	14467,13267,16260,3896,16790,13114,13665,14335,7127,38,1211,1394,1902,1903,4561,5542,1204,982
148	3589,2936,799,1949,2442,102,7793,2150,394,12713,59,1170,537,10403,12237,520,14686,6329
149	4703,17508,4675,17785,11970,13232,13935,18439,12184,4555,16089,4593,1097,1911,2783,3379,3722,5290
150	10591,13567,579,15244,17245,10584,7136,9644,13986,8279,11106,11608,2669,151,480,1876,374,1890,10148
151	480,6663,9559,6708,909,1463,1411,73,79,154,364,374,438,584,773,779,785,836,876
152	6627,12442,13919,13991
153	14843,8406,3990,3747,3106,131,931,2591,1735,3624,5203,2599,17657,1520,5283,4055,5008,5040
154	1447,7452,8024,2756,7632,909,1463,1411,73,79,151,364,374,438,480,584,773,779,785
155	8590,4841,7354,6317,13320,6882,9380,534,1530,18594,14056,14949,11786,11787,7406,7038,11708,9018,10979
156	539,570,902,2515,497,500,900,2449,2326,2327,2328,737,1811,11802,5834,981,1926,2190,2520
157	4593,149,4748,4703,17508,4675,17785,11970,13232,204,360,2916,768,1425,1708,2294,2583,2687,2817
158	9002,11345,678,13007,1477,6701,18107,15701,8383,12891,18198,1168,2868,584,83,1120,2283,6077
159	9002,11345,678,13007,1477,6701,18107,15701,8383,12891,18198,1168,2868,584,83,1120,2283,6077
160	234,9899,7880,1434,2322,2565,83,1120,2283,10103,1234,678,17037,17606,3271,7141,4371,5006,8057
161	9839,14513,15868,10178,13742,13910,13112,2669,1532,1487,1231,18728,909,1463,1154,1411,9321,11397,136
162	6912,7328,17086,14051,12734,13611,11894,18606,8123,14303,10312,14151,11918,8533,15579,17441,13999,9667,9160
163	7523,1290,1523,2424,382,400,423,440,722,727,960,978,1122,1554,1688,1732,1751,2220,2404
164	8489,7,13341,17505,7662,607,5887,11050,542,2726,16509,3010,15892,13247,2267,13731,15013,8986,8931
165	1422,927,12810,9941,457,18148,11714,8688,5833,9913,12215,10388,7462,8051,8318,8341,1357,9939
166	659,1565,2476,2486,2677,4493,636,2196,2526,1599,1683,3943,16062,16106,3690,3895,15219,17060,4594
167	2376,60,1351,5993,730,519,591,784,1236,1526,1710,2258,2710,1721,7035,7779,13139,1529,2161
168	11641,4984,1014,16966,17689,18071,17690,5168,15092,18421,5218,7589,16102,2640,578,1578,2299,2764,4767
169	5284,17674,14406,12984,17193,12469,15774,272,562,7361,5481,13566,2909,13810,11888,12186,18205,14408,370
170	1020,1326,1707,17256,13210,15713,566,1432,1721,2008,1526,1710,2258,18402,8954,12461,14053,784,1236
171	1559,806,2049,6957,7600,16445,17317,2906,2907,10710,12628,18436,76,2384,10128,2656,959,1133,2428
172	13982,13215,1254,2026,1560,6850,6981,15477,17105,541,2261,48,427,1800,6008,8770,16607,12533,13934
173	1789,7291,11853,13136,13689,13208,388,6817,8021,18431,2084,9715,1268,8741,2226,7008,12959,13226,2147
174	726,2640,106,475,7899,8899,5937,954,13580,5628,495,4162,14955,10338
175	9381,6556,9145,9213,11173,11960,13349,13350,15767
176	11850,1677,2714,9673,170,566,1432,1721,2769,12080,3433,4733,336,9906,12657,546,650,2466
177	17632,17633,3363,17297,18164,15805,6620,10991,11840,12914,1108,2379,5671,17712,14437,3887,121,218
178	17357,6561,18479,127,1223,1374,1759,2930,728,7696,8775,9102,11761,17126,17883,910,2343,6343,7232
179	8112,10063,2372,1603,998,10424,8938,2194,9219,18832,315,1913,8496,10520,1064,18465,2067,18712,2151
180	9758,11858,8398,2031,1971,760,18227,6624,249,469,13713,785,7918,8075,14429,9695,6822,7087,70
181	18220,9677,3655,11919,12643,15993,13396,10186,14395,2908,16269,10749,13189,74,12969,691,1984,796
182	13387,6010,14448,15813,9829,18526,13325,13481,3947,5003,17655,17769,16163,17530,10816,13856,3228,4412
183	11505,9431,13,175,292,1207,1619,2682,6409,6496,8011,9381,12221,17133,6556,9145,9213
184	11505,9431,13,175,292,1207,1619,2682,6409,6496,8011,9381,12221,17133,6556,9145,9213
185	10220,5092,12282,13117,18916,16729,14763,7431,612,17593,4622,5740,3826,1476,1553,11522,14381,16263,16778
186	16520,1067,16,8945,2788,816,1716,2468,1930,2345,18053,620,15896,16955,2684,2685,6613,18376,17448
187	3408,3955,267,347,475,1147,1393,2644,3039,3040,3884,3306,4054,7464,13490,13340,4298,4336,5772
188	613,776,1228,1256,1453,2023,2247,2772,967,2209,2212,4942,16028,2045,3892,4302
189	13699,17718,4509,16187,15555,11637,11855,6935,7601,12564,13436,6956,7774,8385,13373,12667,17648,18323,7789
190	4978,3837,12129,13438,13978,18774,12482,12870,12871,14333,14967,6302,9720,10545,13180,18800,17331
191	3298,8182,9418,11572,3662,5627,1119,1450,1725,2344,2925,13403,5832,6247,9233,6411,3195,3196
192	17365,10173,10184,6370,7775,14835,3236,8731,11704,17857,11758,315,9908,14073,6078,13550,15491,15492
193	17365,10173,10184,6370,7775,14835,3236,8731,11704,17857,11758,315,9908,14073,6078,13550,15491,15492
194	1321,2290,2569,7685,15234,8208,12818,11462,17936,18035,13527,9046,9443,448,1073,2320,6648,1317,1376
195	2845,2922,2778,2191,2375,808,60,1351,254,666,877,1026,1043,1219,1670,2092,2304,2325,1079
196	11686,13578,13579,16449,15948,1343,8141,420,2536,13665,11692,2488,9618,9817,10061,11724,7734,6555,10404
197	5108,12102,10836,3462,2377,4398,5058,15638,3410,16507,6157,50,4017,12976,6953,13609,4789,3440,8212
198	11433,11434,14475,7520,4234,10711,6987,8133,3902,7209,12359,14368,14544,11667,13374,3021,5926,6904
199	18796,13496,12940,1815,9490,3172,16194,17783,4791,16130,4839,6045,16882,5436,17560,6247,9233,10224,16501
200	8780,15294,15816,18278,16115,3004,16261,10414,15689,3505,12481,813,12056,12557,16126,18871,10934,14942,13755
201	8069,5933,15879,16367,17273,17802,10500,3957,11289,10792,12065,15688,6529,9181,3056,13820,382,2546,12237
202	7005,9455,18611,13307,18869,12032,14063,14287,6611,12854,6949,9011,1321,12818,8208,17936,7685
203	3635,4313,16084,3240,8873,9658,15284,2216,4078,2481,359,1667,1746,1982,4743,9212,6263,5056
204	2583,2687,7019,12868,13130,17050,4206,4377,4822,5673,7509,12312,15518,17651,15673,9893,12123,13602
205	7446,11209,13645,4678,7789,6599,7732,8523,9331,13879,14380,15734,18141,18382,18425,7051,9206,12143,15792
206	84,6059,10302,14145,10725,402,1281,7247,4259,11149,3152,15739,1729,3082,6865,3018,5440,4560,681
207	18041,3978,12816,17135,3023,5781,11090,18090,7030,7968,5141,3182,3960,3874,13746,12958,18332,11482,15983
208	7472,7865,10015,11284,10322,618,1337,8414,15692,9415,4819,6351,6354,3046,3953,5899,7407
209	2760,15856,777,1864,16418,1641,4887,17486,3801,900,2449,1783,1119,1450,1725,2344,2925,8144
210	6226,8486,12707,9614,2616,1681,1943,2075,2586,2646,1206,1628,1651,2140,1379,1856,2663,2688,2689
211	10067,1155,3489,17479,14779,268,2512,6619,8726,10946,12908,2165,2359,11583,14386,3000,4250,17380,17503
212	18031,12340,7617,11349,4576,4916,4441,6737,5695,3402,5090,16166,5079,5179,6374,8599,8628,9736,10187
213	4465,13435,13930,18819,1595,1944,1945,1946,14775,14575,616,2614,4664,5654,1853,15200
214	3988,4125,9099,12847,13214,13493,13750,13754,14091,15075,17170,17299,3460,5751
215	8395,462,8556,8892,9129,2065,17428,10798,10249,14837,16790,8602,7527,11846,7640,12513,5980,9958,7831
216	966,8216,14175,14645,15872,14412,11411,18891,9468,11818,14176,15480,9557,10022,17945,18043,2,8518,14191
217	14420,18202,16548,17157,8020,8702,16362,13784,12891,7156,13672,79,444,16639,12720,9377,14539,13778,10517
218	4466,8295,14437,1108,2379,5671,17712,3887,177,908,1418,3143,4056,5045,6634
219	3430,12701,3429,4306,5177,5614,15909,5026,16050,17538,17644,4859,5250,182,1205,13387
220	2382,11878,12124,16574,14953,18798,8521,11725,11762,110,1100,2513,16493,16923,2289,22,5955,15711,16542
221	14321,14322,14586,14958,14977,6385,8788,12081,2830,6146,937,1788,2272,1333,681,13319,6140
222	11583,14386,16552,17163,9128,2093,18923,5745,16177,538,3917,1155,5194,3489,17479,4429,14779
223	10111,5873,9048,16345,6439,9098,1955,1495,1603,10424,1064,2403,8938,2399,2516,8707,7500,2007
224	243,372,1012,2142,7160,10758,11378,7432,362,449,6580,9986,12499,15127,16368,2220,9210,9211,3149
225	7945,8036,12685,17155,3094,3370,3373,3949,4072
226	18310,8996,18920,3398,5320,1657,13528,15352,3997,3286,3526,5063,5770,11688,16498,16499,2830,221,949
227	7381,15265,4242,16168,14909,5267,5655,10536,10925,5675,3490,831,1199,470,2240,11668,16737,6235,8557
228	5376,15946,8778,14660,6332,13631,17082,8984,10353,18699,12135,13266,13451,15716,17346,533,4201,16758
229	447,1272,4311,11949,2106,15883,17481,4435,636,2196,2526,4932,15065,94,95,2804
230	1750,12351,13572,6328,14397,15031,322,505,5337,17476,256,1295,2823,3816,470,2240,11668,1162,10714
231	16422,13251,18636,13629,15453,9610,436,343,1277,1712,1749,2098,2482,2723,2758,11538,8817,8490
232	2427,68,8587,11034,14653,15874,2641,5329,6042,13741,17259,10933,1349,1350,14052,6569,645,10804,572
233	3988,4125,9099,12847,13214,13493,13750,13754,14091,15075,17170,17299,3460,5751
234	9899,8324,327,11674,1646,2169,2540,160,16733,7338,773,964,1383,2361,7880,3717,3124,13576,16202
235	4685,3153,16127,17764,5625,5758,15009,17838,10581,18981,18933,14041,15383,13065,565,886,1543,1562
236	7997,15319,15242,5140,12401,15926,13243,16101,9423,10274,4201,12754,9640,4211,14421,18491,5624,8443,17124
237	1477,14206,15690,18234,13324,18264,9671,8368,850,11411,763,15362,8532,895,10022,16440,1168,8170,7398
238	11484,1284,1334,2174,11132,13887,17088,1921,12733,13937,15192,1345,13502,8613,13500,18817,12385
239	367,13551,3198,4224,1235,5440,1225,4545,4643,12615,1761,1874,8947,5051,5601,1937,6026
240	7683,4085,13512,5821,9430,18125,13703,10899,6821,13076,15082,560,285,531,598,685,892,1095,1877
241	2437,9173,7229,6776,17219,441,2109,2077,2078,2536,627,628,1010,1177,2661,2904,16567,14094,1617
242	12571,7159,6400,16257,8050,12629,11859,13997,4572,5342,7819,12757,14886,16847,12954,14813,11862,9970,10828
243	372,1012,2142,7160,10758,11378,224,7432,362,449,6580,9986,12499,15127,16368,9210,9211,3149,18293
244	2150,2374,2024,11583,13231,14386,3268,13470,12025,12167,15768,1029,2455,17383,15308,3939,4338,4889,5333
245	4172,15464,3128,13673,14077,14078,15193,13543,1959,2787,8144,8562,15181,13357,4887,8470,18691,8084,8379
246	821,9116,11312,640,5256,7318,8881,9588,3823,8913,8190,11405,981,4042,3698,8796,11376,17746,18395
247	3840,4562,7279,10416,12990,13762,13984,14608,16899,17992,18142,5492,6453,7237,13608,15976
248	6388,11103,11120,11325,17034,6651,7651,8306,10023,11368,3683,4497,4515,5563,14518
249	6822,7918,8075,14429,7087,4530,1971,1282,2434,2454,13713,11804,12303,14797,15487,15488,15489,18195
250	4492,417,1365,4195,4447,10835,12342,3060,12607,3162,3789,792,1915,3534,4528,8352,768
251	6246,14379,18482,7588,12687,17037,5968,8783,12162,1028,6173,4869,5202,17526,6829,9132,1534,2172,16271
252	6588,2151,1603,10424,8938,715,18763,8148,2007,11697,6976,5801,7299,7300,9318,1986,11498,556,443
253	649,1225,2127,101,2869,954,7473,2115,4894,2662,8067,9487,5853,1442,18638,5628,5812,1567,2752
254	12370,2043,3145,9291,16855,6298,14662,808,7681,12087,14009,18624,666,877,1026,1043,1219,1670,2092
255	3739,4491,3112,4830,767,2766,3859,15901,4653,17819,2969,3867,3938,1108,2379,5671,17712,14437,3887
256	322,505,1162,1355,899,1805,10974,2020,1367,2576,15459,17423,6553,8031,8934,10072,9493
257	3507,4349,68,11034,14653,15874,13741,2154,4629,17259,3761,3803,4227,9775,9776,12720,4972,9698,10358
258	16984,7777,8122,13045,15545,5023,6433,11342,15962,9852,14531,8165,1285,1402,1597,10496,648,668
259	3199,3394,4597,17610,3974,5036,5076,5204,5217,16088,16204,17744,17781,17818,17822
